planner,scenario,query_id,run,seed,success,planning_time_s,solve_time_s,error,num_waypoints,joint_path_length,cartesian_path_length,smoothness_geom,smoothness_jerk,clearance,path_valid
moveit:BITstar,shelf,15,0,42,False,0.02654171500762459,0.02654171500762459,no solution,0,,,,,,False
moveit:BITstar,shelf,15,1,42,False,0.03345454900409095,0.03345454900409095,no solution,0,,,,,,False
moveit:BITstar,shelf,15,2,42,True,0.03905679199669976,0.03905679199669976,,50,13.970140632795445,2.271221739399115,164.8801438999067,161815.608921134,-0.06845880903323791,False
moveit:BITstar,shelf,16,0,42,True,0.018442557004163973,0.018442557004163973,,46,10.498186218766609,2.1476617545239445,149.8651752865799,60770.3489436147,-0.042362024599920944,False
moveit:BITstar,shelf,16,1,42,True,0.022223546999157406,0.022223546999157406,,30,7.800874235671651,2.155513898150767,51.248984599710475,8958.5000102409,-0.0421300228285765,False
moveit:BITstar,shelf,16,2,42,True,0.028986110002733767,0.028986110002733767,,44,12.701636261230082,2.293069872541888,498.5066823386131,24123.3321395334,-0.0316182980603858,False
moveit:BITstar,shelf,17,0,42,True,0.018853048008168116,0.018853048008168116,,21,5.674463217756144,2.9341379307999347,1.8672512304378918e-13,757.1063115282278,-0.07970238026284075,False
moveit:BITstar,shelf,17,1,42,True,0.01917407099972479,0.01917407099972479,,21,5.674463217756143,2.9341379307999342,1.0236060106772417e-13,757.1063115282394,-0.07970238026284075,False
moveit:BITstar,shelf,17,2,42,True,0.018044691998511553,0.018044691998511553,,21,5.674463217756143,2.9341379307999347,5.737408393063404e-12,757.1063115282319,-0.07970238026284075,False
moveit:BITstar,shelf,18,0,42,True,0.005767113005276769,0.005767113005276769,,15,4.466533522017122,1.8336491851250967,8.821140996063137e-14,3136.0056037149648,-0.03408469971864042,False
moveit:BITstar,shelf,18,1,42,True,0.01930725699639879,0.01930725699639879,,15,4.466533522017123,1.833649185125096,8.727965478939019e-14,3136.005603714957,-0.03408469971864042,False
moveit:BITstar,shelf,18,2,42,True,0.01550710599985905,0.01550710599985905,,15,4.466533522017123,1.8336491851250958,2.0314542057512798e-13,3136.0056037149643,-0.03408469971864042,False
moveit:BITstar,shelf,19,0,42,True,0.05112521999399178,0.05112521999399178,,30,8.356186748129103,1.3960795153209358,70.02048851144146,9369.534108988666,-0.07584158366903786,False
moveit:BITstar,shelf,19,1,42,True,0.025839355002972297,0.025839355002972297,,35,9.045242799489191,1.2324813881068284,67.69120456507041,9704.95736330596,-0.009666411169843722,False
moveit:BITstar,shelf,19,2,42,True,0.019590504001826048,0.019590504001826048,,49,13.870659334833784,2.1602764439114175,420.7948063148458,34358.13440942655,-0.07948940120422747,False
moveit:BITstar,shelf,1,0,42,True,0.01828028299496509,0.01828028299496509,,19,5.279647471571901,1.5984522319743275,1.0815251418610019e-13,948.6583143867755,-0.07268504660275747,False
moveit:BITstar,shelf,1,1,42,True,0.01719434099504724,0.01719434099504724,,19,5.2796474715719,1.5984522319743275,3.977209968270026e-14,948.6583143867713,-0.0726850466027573,False
moveit:BITstar,shelf,1,2,42,True,0.018447872993419878,0.018447872993419878,,19,5.279647471571901,1.5984522319743273,6.221706723677548e-12,948.6583143867766,-0.0726850466027573,False
moveit:BITstar,shelf,2,0,42,True,0.02368572700652294,0.02368572700652294,,22,5.555279228138431,1.0415821211369007,2.7147297017400546e-13,655.77893863626,0.017575068634027358,True
moveit:BITstar,shelf,2,1,42,True,0.019591026997659355,0.019591026997659355,,22,5.555279228138431,1.0415821211369012,1.90924375804623e-12,655.7789386362597,0.017575068634027358,True
moveit:BITstar,shelf,2,2,42,True,0.019341350009199232,0.019341350009199232,,22,5.555279228138431,1.0415821211369012,2.587888681854486e-13,655.7789386362601,0.017575068634027358,True
moveit:BITstar,shelf,3,0,42,True,0.021288496005581692,0.021288496005581692,,23,6.054744692618103,1.0960721426691802,1.623333632772745e-14,857.9373002143224,-0.07432980712405095,False
moveit:BITstar,shelf,3,1,42,True,0.017589324997970834,0.017589324997970834,,23,6.054744692618106,1.09607214266918,1.8080444697996325e-13,857.9373002143336,-0.07432980712405095,False
moveit:BITstar,shelf,3,2,42,True,0.019225256008212455,0.019225256008212455,,23,6.0547446926181046,1.0960721426691802,3.9377435889616824e-13,857.9373002143286,-0.07432980712405095,False
moveit:BITstar,shelf,4,0,42,True,0.015026193999801762,0.015026193999801762,,17,4.4657031875503375,0.7163146364144705,2.7816949387856075e-14,1323.1311539493215,0.02438567749570189,True
moveit:BITstar,shelf,4,1,42,True,0.018412675999570638,0.018412675999570638,,17,4.4657031875503375,0.7163146364144707,5.188175868188744e-14,1323.1311539493167,0.024385677495701835,True
moveit:BITstar,shelf,4,2,42,True,0.01726448500994593,0.01726448500994593,,17,4.4657031875503375,0.7163146364144705,3.465342925670482e-13,1323.1311539493204,0.02438567749570189,True
moveit:BITstar,shelf,5,0,42,True,0.015998836999642663,0.015998836999642663,,25,6.346964565750714,0.9464567225247705,94.83592235753443,4977.028943537916,0.11250000000000002,True
moveit:BITstar,shelf,5,1,42,True,0.021852521997061558,0.021852521997061558,,38,9.282945543027697,1.4091000222679848,529.0288943422328,10255.384979398194,0.11250000000000002,True
moveit:BITstar,shelf,5,2,42,True,0.010434586991323158,0.010434586991323158,,31,8.689860564099396,1.13362639371701,273.5942486334673,8587.514103330928,-0.029118836710050597,False
moveit:BITstar,shelf,6,0,42,True,0.0346926850033924,0.0346926850033924,,43,12.531084896933294,2.921989091205528,234.16404775999862,47440.34945219466,-0.06960768473323635,False
moveit:BITstar,shelf,6,1,42,True,0.04141052599879913,0.04141052599879913,,43,12.692609071108023,3.158588048474557,258.7688827563854,78654.76866928473,-0.06355286290464994,False
moveit:BITstar,shelf,6,2,42,True,0.028984120988752693,0.028984120988752693,,38,10.443532680935906,3.0758652851385757,94.17303141648159,13504.891269901866,-0.04503581492843273,False
moveit:BITstar,shelf,7,0,42,True,0.022086470999056473,0.022086470999056473,,20,4.421189011961069,0.3524786148740532,3.851659946584166e-14,518.7418392915428,0.11250000000000002,True
moveit:BITstar,shelf,7,1,42,True,0.020713431993499398,0.020713431993499398,,20,4.421189011961068,0.3524786148740531,5.8210224615025995e-12,518.7418392914814,0.11250000000000002,True
moveit:BITstar,shelf,7,2,42,True,0.017112117013311945,0.017112117013311945,,20,4.421189011961068,0.35247861487405285,8.431052433856818e-12,518.7418392915928,0.11250000000000002,True
moveit:BITstar,shelf,8,0,42,True,0.025917207007296383,0.025917207007296383,,29,6.802915886285054,1.5809147841236546,919.9327652762723,6721.23223355316,-0.07285508757145703,False
moveit:BITstar,shelf,8,1,42,True,0.025876377010717988,0.025876377010717988,,24,5.021678914214078,1.0731609863123783,393.60848466334306,4103.884868563382,-0.07109276158141746,False
moveit:BITstar,shelf,8,2,42,True,0.01284728899190668,0.01284728899190668,,17,3.1995557606979963,0.8133384136569295,59.70814107942638,2343.2901949375473,-0.07109276158141746,False
moveit:BITstar,shelf,9,0,42,True,0.018063804003759287,0.018063804003759287,,25,6.031344330037311,0.9963178680884353,6.9033067784710305,4275.559610748533,-0.02246541660155371,False
moveit:BITstar,shelf,9,1,42,True,0.022052560991141945,0.022052560991141945,,28,7.013827345850095,1.2543796553738218,86.8905407987276,7850.182790581927,-0.02246541660155363,False
moveit:BITstar,shelf,9,2,42,True,0.02387792601075489,0.02387792601075489,,34,7.987059093966642,1.0754208301576151,169.4061934572792,18469.735514518285,-0.03570494407252611,False
moveit:EST,shelf,0,0,42,True,0.009662289012339897,0.009662289012339897,,24,7.346643886291324,2.376646066117171,2.287804363018125e-12,1410.331053153005,-0.07324444607023993,False
moveit:EST,shelf,0,1,42,True,0.029873819003114477,0.029873819003114477,,24,7.346643886291325,2.376646066117171,1.6868993928104645e-12,1410.3310531529842,-0.07324444607023982,False
moveit:EST,shelf,0,2,42,True,0.01156892700237222,0.01156892700237222,,24,7.346643886291325,2.376646066117171,4.5639528910707555e-12,1410.331053152993,-0.07324444607023982,False
moveit:EST,shelf,10,0,42,True,0.012980065002921037,0.012980065002921037,,13,2.489460987232879,1.0060786252578833,2.6841199109961285e-13,1753.191069009933,-0.06769172797669736,False
moveit:EST,shelf,10,1,42,True,0.020015291986055672,0.020015291986055672,,13,2.4894609872328792,1.0060786252578833,4.3983996512913733e-13,1753.1910690099387,-0.06769172797669736,False
moveit:EST,shelf,10,2,42,True,0.015004663000581786,0.015004663000581786,,13,2.4894609872328792,1.006078625257883,3.34646319858672e-13,1753.1910690099407,-0.06769172797669736,False
moveit:EST,shelf,11,0,42,True,0.003805321000982076,0.003805321000982076,,25,6.23629687880523,1.0018689230136246,3.5908344663766974e-13,995.4713635351255,0.11250000000000002,True
moveit:EST,shelf,11,1,42,True,0.020991497993236408,0.020991497993236408,,25,6.23629687880523,1.0018689230136248,2.7408025207179837e-13,995.4713635351092,0.11250000000000002,True
moveit:EST,shelf,11,2,42,True,0.023602732995641418,0.023602732995641418,,25,6.23629687880523,1.0018689230136248,4.0902426214109845e-12,995.4713635351154,0.11250000000000002,True
moveit:EST,shelf,12,0,42,True,0.0019487380050122738,0.0019487380050122738,,15,3.334239365706528,0.6354465855746751,4.921827486702446e-13,1544.5490903035784,0.11250000000000002,True
moveit:EST,shelf,12,1,42,True,0.032718565009417944,0.032718565009417944,,15,3.334239365706528,0.6354465855746751,4.586610462221518e-14,1544.5490903035325,0.11250000000000002,True
moveit:EST,shelf,12,2,42,True,0.03136362199438736,0.03136362199438736,,15,3.334239365706527,0.6354465855746749,5.218603297019804e-14,1544.549090303542,0.11250000000000002,True
moveit:EST,shelf,13,0,42,True,0.02028468099888414,0.02028468099888414,,13,2.412536759911546,0.5062487451795218,7.216418163863398e-13,1667.5723119604745,-0.07321473483111611,False
moveit:EST,shelf,13,1,42,True,0.023980248006409965,0.023980248006409965,,13,2.412536759911546,0.5062487451795218,1.8961659683422213e-13,1667.572311960482,-0.07321473483111611,False
moveit:EST,shelf,13,2,42,True,0.011710516002494842,0.011710516002494842,,13,2.4125367599115455,0.5062487451795217,6.94216114605003e-13,1667.5723119604827,-0.07321473483111589,False
moveit:EST,shelf,14,0,42,True,0.053998592993593775,0.053998592993593775,,49,13.452244519502429,3.1597068513848097,470.1036977010195,27832.573190854444,-0.07365554477889823,False
moveit:EST,shelf,14,1,42,True,0.03211659600492567,0.03211659600492567,,29,7.554878827359628,1.2799437586146787,25.190748872497938,7899.10130477884,-0.07331781407890163,False
moveit:EST,shelf,14,2,42,True,0.02846754199708812,0.02846754199708812,,36,8.288217222087292,1.151897376838809,71.97041726233707,22819.721761495304,-0.07435471980869617,False
moveit:EST,shelf,15,0,42,True,0.04756865999661386,0.04756865999661386,,53,15.633888704381581,2.8786214486698705,509.74000346757697,118081.7985985722,-0.07214003574883436,False
moveit:EST,shelf,15,1,42,True,0.035925660995417275,0.035925660995417275,,30,9.281348792677747,1.9548872056639008,103.3430097994466,9452.723438115432,-0.07424045149569629,False
moveit:EST,shelf,15,2,42,True,0.03764489300374407,0.03764489300374407,,36,9.98082924467203,1.6765416436788627,134.53961905440516,17617.03074067699,-0.061312228667635124,False
moveit:EST,shelf,16,0,42,True,0.043732873993576504,0.043732873993576504,,54,16.95604766848955,2.0924824430621562,829.2892427969816,49759.44157095296,-0.05916804704092765,False
moveit:EST,shelf,16,1,42,True,0.06663989298976958,0.06663989298976958,,40,10.797051434944127,2.1895191759876007,128.66931650008814,25727.51435007063,-0.04704563103413001,False
moveit:EST,shelf,16,2,42,True,0.032416105997981504,0.032416105997981504,,46,12.100501377118814,1.9955318642624427,333.6863071659809,72076.91585826477,-0.03146898985148609,False
moveit:EST,shelf,17,0,42,True,0.03457598699606024,0.03457598699606024,,21,5.674463217756144,2.9341379307999342,5.4465691473469206e-12,757.1063115282279,-0.07970238026284075,False
moveit:EST,shelf,17,1,42,True,0.02481411000189837,0.02481411000189837,,21,5.674463217756143,2.934137930799935,2.0603580823503294e-13,757.1063115282337,-0.07970238026284075,False
moveit:EST,shelf,17,2,42,True,0.02520331299456302,0.02520331299456302,,21,5.674463217756143,2.9341379307999342,3.2113650285699155e-13,757.1063115282263,-0.07970238026284075,False
moveit:EST,shelf,18,0,42,True,0.01244615598989185,0.01244615598989185,,15,4.466533522017123,1.8336491851250967,4.535074869203434e-13,3136.0056037149643,-0.03408469971864042,False
moveit:EST,shelf,18,1,42,True,0.019998363990453072,0.019998363990453072,,15,4.466533522017123,1.8336491851250962,5.6720105994782894e-14,3136.0056037149566,-0.03408469971864042,False
moveit:EST,shelf,18,2,42,True,0.018087607008055784,0.018087607008055784,,15,4.466533522017122,1.8336491851250962,1.7947327769668343e-13,3136.005603714961,-0.03408469971864042,False
moveit:EST,shelf,19,0,42,True,0.06207367399474606,0.06207367399474606,,35,11.149275941806774,2.1657827104810616,290.5144975377322,13576.978776390471,-0.07792181096786459,False
moveit:EST,shelf,19,1,42,True,0.0429066960059572,0.0429066960059572,,41,11.118954197399438,1.691646343039066,197.60443024090844,16537.87425533039,-0.07988908374404861,False
moveit:EST,shelf,19,2,42,True,0.10508221600321122,0.10508221600321122,,33,8.68977261021012,1.5013973832688132,49.92008971119583,8467.465369801346,-0.07687061584592007,False
moveit:EST,shelf,1,0,42,True,0.017699150994303636,0.017699150994303636,,19,5.279647471571901,1.5984522319743273,1.0621201887375316e-14,948.6583143867806,-0.0726850466027573,False
moveit:EST,shelf,1,1,42,True,0.019294530007755384,0.019294530007755384,,19,5.279647471571901,1.598452231974327,5.415508906323224e-12,948.6583143867705,-0.07268504660275714,False
moveit:EST,shelf,1,2,42,True,0.018991813994944096,0.018991813994944096,,19,5.279647471571901,1.5984522319743275,8.578551172246811e-12,948.6583143867773,-0.0726850466027573,False
moveit:EST,shelf,2,0,42,True,0.038015964993974194,0.038015964993974194,,22,5.555279228138431,1.041582121136901,1.3594531851482026e-13,655.7789386362597,0.017575068634027358,True
moveit:EST,shelf,2,1,42,True,0.026249177986755967,0.026249177986755967,,22,5.555279228138431,1.0415821211369007,1.6366803179816708e-12,655.7789386362605,0.017575068634027358,True
moveit:EST,shelf,2,2,42,True,0.05279479100136086,0.05279479100136086,,22,5.555279228138431,1.0415821211369007,1.3594531851482026e-13,655.7789386362584,0.017575068634027358,True
moveit:EST,shelf,3,0,42,True,0.003180188999976963,0.003180188999976963,,23,6.0547446926181046,1.0960721426691802,3.6217364158249136e-14,857.9373002143298,-0.07432980712405095,False
moveit:EST,shelf,3,1,42,True,0.019148805004078895,0.019148805004078895,,23,6.054744692618105,1.09607214266918,1.850793390085371e-13,857.9373002143283,-0.07432980712405095,False
moveit:EST,shelf,3,2,42,True,0.031070466997334734,0.031070466997334734,,23,6.054744692618104,1.0960721426691797,3.7404673858200943e-13,857.9373002143258,-0.07432980712405095,False
moveit:EST,shelf,4,0,42,True,0.025801884999964386,0.025801884999964386,,17,4.465703187550338,0.7163146364144704,8.151118121473033e-14,1323.1311539493252,0.02438567749570189,True
moveit:EST,shelf,4,1,42,True,0.019125338993035257,0.019125338993035257,,17,4.4657031875503375,0.7163146364144708,8.929924849595143e-14,1323.131153949326,0.024385677495701835,True
moveit:EST,shelf,4,2,42,True,0.021120180987054482,0.021120180987054482,,17,4.4657031875503375,0.7163146364144707,3.425062523675084e-14,1323.131153949318,0.024385677495701835,True
moveit:EST,shelf,5,0,42,True,0.03720803798933048,0.03720803798933048,,29,8.128539831017587,1.2628319393871104,269.2816157800376,9319.30597628579,0.08285277445858094,True
moveit:EST,shelf,5,1,42,True,0.03357669599063229,0.03357669599063229,,29,6.606225179431463,1.1214728313904978,132.06139633944525,5852.200819153883,0.0718658864889819,True
moveit:EST,shelf,5,2,42,True,0.030279005994088948,0.030279005994088948,,31,7.668157445346555,1.3181422052469338,499.8199519353858,6992.651536923388,0.11250000000000002,True
moveit:EST,shelf,6,0,42,True,0.04553794600360561,0.04553794600360561,,51,15.04771307092928,3.0767440015148915,462.2253207608119,36732.722059889325,-0.07466243450250291,False
moveit:EST,shelf,6,1,42,True,0.051237587991636246,0.051237587991636246,,40,10.890070329820086,2.3169332034157493,40.30215876341073,28028.80583412291,-0.025441418124509334,False
moveit:EST,shelf,6,2,42,True,0.03228751399728935,0.03228751399728935,,43,10.291973882509573,2.7367696092577516,68.24793801247144,31728.650625666287,-0.07386539880328917,False
moveit:EST,shelf,7,0,42,True,0.027806156998849474,0.027806156998849474,,20,4.421189011961069,0.35247861487405296,4.205361648164155e-12,518.741839291458,0.11250000000000002,True
moveit:EST,shelf,7,1,42,True,0.021612062002532184,0.021612062002532184,,20,4.421189011961068,0.35247861487405285,8.443816766097247e-12,518.741839291463,0.11250000000000002,True
moveit:EST,shelf,7,2,42,True,0.017904114996781573,0.017904114996781573,,20,4.421189011961068,0.3524786148740531,5.87159801343907e-12,518.7418392914814,0.11250000000000002,True
moveit:EST,shelf,8,0,42,True,0.03304625900636893,0.03304625900636893,,23,4.416109347295668,0.8277454534345627,309.8764933125888,2853.234994120911,-0.07109276158141757,False
moveit:EST,shelf,8,1,42,True,0.013956852999399416,0.013956852999399416,,25,5.387066913866529,0.9213894039190527,522.078928550514,4436.718080554169,-0.07109276158141757,False
moveit:EST,shelf,8,2,42,True,0.0350121250085067,0.0350121250085067,,31,7.1566161473867576,1.0124864718866973,970.6362929496427,6045.163903107552,-0.0711177128364106,False
moveit:EST,shelf,9,0,42,True,0.018901525007095188,0.018901525007095188,,33,8.117648078480139,1.5474063364532253,210.5271357713543,8256.535134291695,-0.0224654166015536,False
moveit:EST,shelf,9,1,42,True,0.034267719005583785,0.034267719005583785,,31,7.236509499349722,0.77304666918234,322.0773882490023,7147.914584192663,-0.02246541660155371,False
moveit:EST,shelf,9,2,42,True,0.013662281999131665,0.013662281999131665,,28,6.997740984419226,0.748846693296363,76.64034707828728,6346.458430073706,-0.022465416601553656,False
moveit:KPIECE,shelf,0,0,42,True,0.006384722990333103,0.006384722990333103,,24,7.346643886291325,2.3766460661171713,3.1393655086196635e-12,1410.3310531529871,-0.07324444607023976,False
moveit:KPIECE,shelf,0,1,42,True,0.016608113000984304,0.016608113000984304,,24,7.346643886291325,2.376646066117171,8.320662234398687e-12,1410.3310531529974,-0.07324444607023993,False
moveit:KPIECE,shelf,0,2,42,True,0.019752444000914693,0.019752444000914693,,24,7.346643886291325,2.3766460661171713,8.204859378357314e-12,1410.3310531529996,-0.07324444607023976,False
moveit:KPIECE,shelf,10,0,42,True,0.05318423798598815,0.05318423798598815,,13,2.4894609872328792,1.0060786252578835,2.3130600901340148e-12,1753.1910690099517,-0.06769172797669736,False
moveit:KPIECE,shelf,10,1,42,True,0.025664556000265293,0.025664556000265293,,13,2.489460987232879,1.006078625257883,1.318272194193451e-12,1753.1910690099517,-0.06769172797669736,False
moveit:KPIECE,shelf,10,2,42,True,0.014183438004693016,0.014183438004693016,,13,2.4894609872328792,1.006078625257883,3.3893784355144463e-13,1753.1910690099437,-0.06769172797669736,False
moveit:KPIECE,shelf,11,0,42,True,0.023530184000264853,0.023530184000264853,,25,6.236296878805229,1.0018689230136248,3.0687546838734977e-13,995.4713635351061,0.11250000000000002,True
moveit:KPIECE,shelf,11,1,42,True,0.02912126599403564,0.02912126599403564,,25,6.23629687880523,1.0018689230136248,2.522584102688792e-13,995.471363535112,0.11250000000000002,True
moveit:KPIECE,shelf,11,2,42,True,0.039275144998100586,0.039275144998100586,,25,6.23629687880523,1.001868923013625,4.0751182698167816e-13,995.4713635350952,0.11250000000000002,True
moveit:KPIECE,shelf,12,0,42,True,0.05108661099802703,0.05108661099802703,,15,3.334239365706528,0.6354465855746751,5.77830548409785e-14,1544.5490903035193,0.11250000000000002,True
moveit:KPIECE,shelf,12,1,42,True,0.014457391007454135,0.014457391007454135,,15,3.334239365706527,0.6354465855746751,4.14610551775941e-14,1544.5490903035322,0.11250000000000002,True
moveit:KPIECE,shelf,12,2,42,True,0.01862869900651276,0.01862869900651276,,15,3.334239365706528,0.635446585574675,2.7684584468118805e-14,1544.5490903035627,0.11250000000000002,True
moveit:KPIECE,shelf,13,0,42,True,0.05331199699139688,0.05331199699139688,,13,2.4125367599115455,0.5062487451795216,2.5329481494318424e-13,1667.5723119604831,-0.07321473483111589,False
moveit:KPIECE,shelf,13,1,42,True,0.02405951799300965,0.02405951799300965,,13,2.412536759911546,0.5062487451795219,1.1259193261825772e-12,1667.572311960479,-0.07321473483111611,False
moveit:KPIECE,shelf,13,2,42,True,0.023162176003097557,0.023162176003097557,,13,2.4125367599115455,0.5062487451795218,9.744547720868905e-13,1667.5723119604836,-0.07321473483111633,False
moveit:KPIECE,shelf,14,0,42,True,0.06659650598885491,0.06659650598885491,,28,7.708400292941312,1.3120039589640498,34.00362251467385,6624.241955796175,-0.07331781407890163,False
moveit:KPIECE,shelf,14,1,42,True,0.07458347799547482,0.07458347799547482,,37,8.269098239895792,1.120510551521088,157.9452540368574,29857.423079283926,-0.07331781407890163,False
moveit:KPIECE,shelf,14,2,42,True,0.07192587999452371,0.07192587999452371,,28,7.630163503355039,1.1691636485480243,28.452317938241592,9238.408073712608,-0.07331781407890163,False
moveit:KPIECE,shelf,15,0,42,False,0.03820021799765527,0.03820021799765527,no solution,0,,,,,,False
moveit:KPIECE,shelf,15,1,42,True,0.04796878699562512,0.04796878699562512,,53,13.981376610274602,2.1835380695253197,322.16187622393073,144295.78039885926,-0.061923513173857525,False
moveit:KPIECE,shelf,15,2,42,True,0.024727811993216164,0.024727811993216164,,30,9.922095949449517,1.9920616348388174,756.3997404772556,9960.76103772548,-0.07178302526443442,False
moveit:KPIECE,shelf,16,0,42,True,0.03589206100150477,0.03589206100150477,,35,8.40261211333859,2.083351080150647,74.9539990680485,23334.886180947717,-0.039165604983704305,False
moveit:KPIECE,shelf,16,1,42,True,0.03331420899485238,0.03331420899485238,,39,9.238340895678586,2.794889095423764,190.5061512467967,41134.28288019835,-0.030639659045895974,False
moveit:KPIECE,shelf,16,2,42,True,0.03858104199753143,0.03858104199753143,,29,8.68178325793545,2.0660870020362414,90.27401852793605,9490.05171742162,-0.04344922686579128,False
moveit:KPIECE,shelf,17,0,42,True,0.017201805996592157,0.017201805996592157,,21,5.674463217756144,2.934137930799935,1.5860051447931824e-13,757.106311528223,-0.07970238026284075,False
moveit:KPIECE,shelf,17,1,42,True,0.02208478600368835,0.02208478600368835,,21,5.674463217756142,2.9341379307999347,9.717945315438933e-12,757.1063115282313,-0.07970238026284075,False
moveit:KPIECE,shelf,17,2,42,True,0.0239170139975613,0.0239170139975613,,21,5.674463217756143,2.9341379307999347,5.775890512363797e-12,757.1063115282374,-0.07970238026284075,False
moveit:KPIECE,shelf,18,0,42,True,0.035753478994593024,0.035753478994593024,,15,4.466533522017122,1.833649185125097,5.1291516387407906e-14,3136.0056037149648,-0.03408469971864042,False
moveit:KPIECE,shelf,18,1,42,True,0.02559469199331943,0.02559469199331943,,15,4.466533522017123,1.8336491851250967,1.6786415781384368e-12,3136.0056037149684,-0.03408469971864042,False
moveit:KPIECE,shelf,18,2,42,True,0.024217476006015204,0.024217476006015204,,15,4.466533522017123,1.8336491851250962,8.021541408925833e-14,3136.0056037149598,-0.03408469971864042,False
moveit:KPIECE,shelf,19,0,42,True,0.1369171690021176,0.1369171690021176,,45,11.485396772675395,2.880254050778344,147.96985665188072,64740.736058072216,-0.0537401695960909,False
moveit:KPIECE,shelf,19,1,42,True,0.2905071300046984,0.2905071300046984,,31,8.06612124611546,1.075805265264465,7.3884067851957225,15956.60729170248,-0.009666411169843556,False
moveit:KPIECE,shelf,19,2,42,True,0.216576814011205,0.216576814011205,,27,7.979090904804061,1.1363846224581953,15.869070661604624,7651.389095618937,-0.07317125585224864,False
moveit:KPIECE,shelf,1,0,42,True,0.006161843994050287,0.006161843994050287,,19,5.279647471571902,1.5984522319743273,1.144552247014418e-14,948.658314386764,-0.07268504660275758,False
moveit:KPIECE,shelf,1,1,42,True,0.0260436020034831,0.0260436020034831,,19,5.279647471571901,1.5984522319743273,6.622687101830905e-14,948.658314386772,-0.07268504660275758,False
moveit:KPIECE,shelf,1,2,42,True,0.022633272004895844,0.022633272004895844,,19,5.279647471571901,1.5984522319743273,4.696471334641486e-12,948.6583143867757,-0.07268504660275714,False
moveit:KPIECE,shelf,2,0,42,True,0.031068848009454086,0.031068848009454086,,22,5.5552792281384304,1.041582121136901,2.0000891698876481e-13,655.7789386362592,0.017575068634027358,True
moveit:KPIECE,shelf,2,1,42,True,0.03336284699616954,0.03336284699616954,,22,5.5552792281384304,1.0415821211369012,1.0057223414135977e-13,655.7789386362595,0.017575068634027358,True
moveit:KPIECE,shelf,2,2,42,True,0.08146051999938209,0.08146051999938209,,22,5.555279228138431,1.0415821211369012,1.3025865522779076e-13,655.7789386362581,0.017575068634027358,True
moveit:KPIECE,shelf,3,0,42,True,0.034006447007413954,0.034006447007413954,,23,6.0547446926181046,1.0960721426691797,3.6217364158249136e-14,857.9373002143243,-0.07432980712405095,False
moveit:KPIECE,shelf,3,1,42,True,0.02413692000845913,0.02413692000845913,,23,6.0547446926181046,1.0960721426691797,1.5831231292043833e-13,857.9373002143235,-0.07432980712405095,False
moveit:KPIECE,shelf,3,2,42,True,0.025333215002319776,0.025333215002319776,,23,6.054744692618104,1.0960721426691802,3.588895093945933e-14,857.9373002143225,-0.07432980712405095,False
moveit:KPIECE,shelf,4,0,42,True,0.012858026995672844,0.012858026995672844,,17,4.4657031875503375,0.7163146364144706,1.555908657321779e-12,1323.1311539493215,0.024385677495701835,True
moveit:KPIECE,shelf,4,1,42,True,0.021648542999173515,0.021648542999173515,,17,4.4657031875503375,0.7163146364144706,1.262200045617366e-13,1323.1311539493208,0.02438567749570189,True
moveit:KPIECE,shelf,4,2,42,True,0.03253682599461172,0.03253682599461172,,17,4.4657031875503375,0.7163146364144706,3.673325708137191e-13,1323.131153949322,0.024385677495701835,True
moveit:KPIECE,shelf,5,0,42,True,0.033914397994522005,0.033914397994522005,,33,8.93129350509297,1.0694972977536363,309.3215794732695,8980.723103223889,0.11250000000000002,True
moveit:KPIECE,shelf,5,1,42,True,0.032555423997109756,0.032555423997109756,,32,7.434623029244074,1.1616138041120099,237.81084059575645,16410.926238842025,0.11250000000000002,True
moveit:KPIECE,shelf,5,2,42,True,0.01789068098878488,0.01789068098878488,,24,6.046116681863127,0.9726473567013955,139.18495174305784,3481.8835382665434,0.11250000000000002,True
moveit:KPIECE,shelf,6,0,42,True,0.06870620799600147,0.06870620799600147,,40,9.669629325214128,2.6594664139533903,61.283355817250616,30000.489564384756,-0.02546735249282265,False
moveit:KPIECE,shelf,6,1,42,True,0.04980585500015877,0.04980585500015877,,34,9.464633866715351,2.521688827356529,48.358961409554794,12735.97865558958,-0.025749928042440418,False
moveit:KPIECE,shelf,6,2,42,True,0.11748209199868143,0.11748209199868143,,35,9.716151655531853,2.7679604047704203,108.45941306499482,19661.208139205348,-0.06081949785732292,False
moveit:KPIECE,shelf,7,0,42,True,0.03347854300227482,0.03347854300227482,,20,4.421189011961069,0.352478614874053,7.645636915023087e-14,518.7418392916027,0.11250000000000002,True
moveit:KPIECE,shelf,7,1,42,True,0.019189775994163938,0.019189775994163938,,20,4.421189011961069,0.35247861487405313,8.061340714116361e-12,518.7418392914645,0.11250000000000002,True
moveit:KPIECE,shelf,7,2,42,True,0.04799955600174144,0.04799955600174144,,20,4.421189011961069,0.35247861487405324,2.4102967108666385e-13,518.7418392915953,0.11250000000000002,True
moveit:KPIECE,shelf,8,0,42,True,0.026139961002627388,0.026139961002627388,,19,3.4125939606411193,0.9199453535339213,156.04535458782505,1762.504492403198,-0.07469676758444486,False
moveit:KPIECE,shelf,8,1,42,True,0.03775629099982325,0.03775629099982325,,22,4.10971380340338,1.4269175398789151,170.32776309689578,2863.9770691120857,-0.07111129109693902,False
